province_name,province_adcode,city_name,city_adcode,district_name,district_adcode,short_name,lon,lat
北京市,110000,北京市,110000,东城区,110101,东城区,116.414,39.916
北京市,110000,北京市,110000,西城区,110102,西城区,116.363,39.921
北京市,110000,北京市,110000,朝阳区,110105,朝阳区,116.536,39.95
北京市,110000,北京市,110000,丰台区,110106,丰台区,116.253,39.829
北京市,110000,北京市,110000,石景山区,110107,石景山区,116.169,39.934
北京市,110000,北京市,110000,海淀区,110108,海淀区,116.25,40.024
北京市,110000,北京市,110000,门头沟区,110109,门头沟区,115.802,39.996
北京市,110000,北京市,110000,房山区,110111,房山区,115.867,39.716
北京市,110000,北京市,110000,通州区,110112,通州区,116.734,39.813
北京市,110000,北京市,110000,顺义区,110113,顺义区,116.728,40.16
北京市,110000,北京市,110000,昌平区,110114,昌平区,116.178,40.215
北京市,110000,北京市,110000,大兴区,110115,大兴区,116.47,39.638
北京市,110000,北京市,110000,怀柔区,110116,怀柔区,116.631,40.647
北京市,110000,北京市,110000,平谷区,110117,平谷区,117.157,40.204
北京市,110000,北京市,110000,密云区,110118,密云区,116.957,40.511
北京市,110000,北京市,110000,延庆区,110119,延庆区,116.108,40.529
天津市,120000,天津市,120000,和平区,120101,和平区,117.2,39.119
天津市,120000,天津市,120000,河东区,120102,河东区,117.245,39.121
天津市,120000,天津市,120000,河西区,120103,河西区,117.238,39.075
天津市,120000,天津市,120000,南开区,120104,南开区,117.156,39.107
天津市,120000,天津市,120000,河北区,120105,河北区,117.219,39.161
天津市,120000,天津市,120000,红桥区,120106,红桥区,117.153,39.166
天津市,120000,天津市,120000,东丽区,120110,东丽区,117.389,39.122
天津市,120000,天津市,120000,西青区,120111,西青区,117.176,39.0
天津市,120000,天津市,120000,津南区,120112,津南区,117.409,38.961
天津市,120000,天津市,120000,北辰区,120113,北辰区,117.203,39.253
天津市,120000,天津市,120000,武清区,120114,武清区,117.092,39.413
天津市,120000,天津市,120000,宝坻区,120115,宝坻区,117.419,39.591
天津市,120000,天津市,120000,滨海新区,120116,滨海新区,117.725,38.944
天津市,120000,天津市,120000,宁河区,120117,宁河区,117.822,39.384
天津市,120000,天津市,120000,静海区,120118,静海区,116.996,38.829
天津市,120000,天津市,120000,蓟州区,120119,蓟州区,117.495,40.004
河北省,130000,石家庄市,130100,长安区,130102,长安区,114.6,38.087
河北省,130000,石家庄市,130100,桥西区,130104,桥西区,114.455,38.023
河北省,130000,石家庄市,130100,新华区,130105,新华区,114.441,38.106
河北省,130000,石家庄市,130100,井陉矿区,130107,井陉矿区,114.037,38.081
河北省,130000,石家庄市,130100,裕华区,130108,裕华区,114.579,38.013
河北省,130000,石家庄市,130100,藁城区,130109,藁城区,114.767,38.08
河北省,130000,石家庄市,130100,鹿泉区,130110,鹿泉区,114.3,38.081
河北省,130000,石家庄市,130100,栾城区,130111,栾城区,114.619,37.896
河北省,130000,石家庄市,130100,井陉县,130121,井陉县,114.109,37.955
河北省,130000,石家庄市,130100,正定县,130123,正定县,114.548,38.23
河北省,130000,石家庄市,130100,行唐县,130125,行唐县,114.477,38.528
河北省,130000,石家庄市,130100,灵寿县,130126,灵寿县,114.244,38.501
河北省,130000,石家庄市,130100,高邑县,130127,高邑县,114.61,37.624
河北省,130000,石家庄市,130100,深泽县,130128,深泽县,115.227,38.204
河北省,130000,石家庄市,130100,赞皇县,130129,赞皇县,114.303,37.603
河北省,130000,石家庄市,130100,无极县,130130,无极县,114.947,38.17
河北省,130000,石家庄市,130100,平山县,130131,平山县,113.883,38.461
河北省,130000,石家庄市,130100,元氏县,130132,元氏县,114.42,37.795
河北省,130000,石家庄市,130100,赵县,130133,赵县,114.84,37.757
河北省,130000,石家庄市,130100,辛集市,130181,辛集市,115.258,37.882
河北省,130000,石家庄市,130100,晋州市,130183,晋州市,115.078,37.979
河北省,130000,石家庄市,130100,新乐市,130184,新乐市,114.771,38.377
河北省,130000,唐山市,130200,路南区,130202,路南区,118.196,39.56
河北省,130000,唐山市,130200,路北区,130203,路北区,118.112,39.648
河北省,130000,唐山市,130200,古冶区,130204,古冶区,118.41,39.704
河北省,130000,唐山市,130200,开平区,130205,开平区,118.297,39.685
河北省,130000,唐山市,130200,丰南区,130207,丰南区,118.043,39.413
河北省,130000,唐山市,130200,丰润区,130208,丰润区,118.097,39.815
河北省,130000,唐山市,130200,曹妃甸区,130209,曹妃甸区,118.44,39.177
河北省,130000,唐山市,130200,滦南县,130224,滦南县,118.585,39.455
河北省,130000,唐山市,130200,乐亭县,130225,乐亭县,118.976,39.348
河北省,130000,唐山市,130200,迁西县,130227,迁西县,118.392,40.209
河北省,130000,唐山市,130200,玉田县,130229,玉田县,117.719,39.765
河北省,130000,唐山市,130200,遵化市,130281,遵化市,117.922,40.14
河北省,130000,唐山市,130200,迁安市,130283,迁安市,118.679,40.051
河北省,130000,唐山市,130200,滦州市,130284,滦州市,118.647,39.777
河北省,130000,秦皇岛市,130300,海港区,130302,海港区,119.565,40.091
河北省,130000,秦皇岛市,130300,山海关区,130303,山海关区,119.744,40.027
河北省,130000,秦皇岛市,130300,北戴河区,130304,北戴河区,119.423,39.847
河北省,130000,秦皇岛市,130300,抚宁区,130306,抚宁区,119.288,39.95
河北省,130000,秦皇岛市,130300,青龙满族自治县,130321,青龙县,119.116,40.348
河北省,130000,秦皇岛市,130300,昌黎县,130322,昌黎县,119.08,39.613
河北省,130000,秦皇岛市,130300,卢龙县,130324,卢龙县,118.993,39.936
河北省,130000,邯郸市,130400,邯山区,130402,邯山区,114.452,36.493
河北省,130000,邯郸市,130400,丛台区,130403,丛台区,114.636,36.651
河北省,130000,邯郸市,130400,复兴区,130404,复兴区,114.328,36.552
河北省,130000,邯郸市,130400,峰峰矿区,130406,峰峰矿区,114.197,36.455
河北省,130000,邯郸市,130400,肥乡区,130407,肥乡区,114.835,36.578
河北省,130000,邯郸市,130400,永年区,130408,永年区,114.573,36.802
河北省,130000,邯郸市,130400,临漳县,130423,临漳县,114.548,36.264
河北省,130000,邯郸市,130400,成安县,130424,成安县,114.691,36.397
河北省,130000,邯郸市,130400,大名县,130425,大名县,115.251,36.296
河北省,130000,邯郸市,130400,涉县,130426,涉县,113.646,36.601
河北省,130000,邯郸市,130400,磁县,130427,磁县,114.007,36.377
河北省,130000,邯郸市,130400,邱县,130430,邱县,115.206,36.796
河北省,130000,邯郸市,130400,鸡泽县,130431,鸡泽县,114.855,36.859
河北省,130000,邯郸市,130400,广平县,130432,广平县,115.005,36.496
河北省,130000,邯郸市,130400,馆陶县,130433,馆陶县,115.282,36.619
河北省,130000,邯郸市,130400,魏县,130434,魏县,114.918,36.243
河北省,130000,邯郸市,130400,曲周县,130435,曲周县,115.007,36.77
河北省,130000,邯郸市,130400,武安市,130481,武安市,114.124,36.752
河北省,130000,邢台市,130500,襄都区,130502,襄都区,114.559,37.047
河北省,130000,邢台市,130500,信都区,130503,信都区,114.143,37.153
河北省,130000,邢台市,130500,任泽区,130505,任泽区,114.739,37.178
河北省,130000,邢台市,130500,南和区,130506,南和区,114.743,37.01
河北省,130000,邢台市,130500,临城县,130522,临城县,114.351,37.463
河北省,130000,邢台市,130500,内丘县,130523,内丘县,114.414,37.308
河北省,130000,邢台市,130500,柏乡县,130524,柏乡县,114.695,37.518
河北省,130000,邢台市,130500,隆尧县,130525,隆尧县,114.807,37.377
河北省,130000,邢台市,130500,宁晋县,130528,宁晋县,114.98,37.608
河北省,130000,邢台市,130500,巨鹿县,130529,巨鹿县,115.064,37.275
河北省,130000,邢台市,130500,新河县,130530,新河县,115.256,37.49
河北省,130000,邢台市,130500,广宗县,130531,广宗县,115.194,37.073
河北省,130000,邢台市,130500,平乡县,130532,平乡县,115.011,37.055
河北省,130000,邢台市,130500,威县,130533,威县,115.416,37.078
河北省,130000,邢台市,130500,清河县,130534,清河县,115.694,37.055
河北省,130000,邢台市,130500,临西县,130535,临西县,115.503,36.848
河北省,130000,邢台市,130500,南宫市,130581,南宫市,115.553,37.267
河北省,130000,邢台市,130500,沙河市,130582,沙河市,114.236,36.938
河北省,130000,保定市,130600,竞秀区,130602,竞秀区,115.417,38.884
河北省,130000,保定市,130600,莲池区,130606,莲池区,115.544,38.871
河北省,130000,保定市,130600,满城区,130607,满城区,115.29,38.927
河北省,130000,保定市,130600,清苑区,130608,清苑区,115.466,38.739
河北省,130000,保定市,130600,徐水区,130609,徐水区,115.581,39.023
河北省,130000,保定市,130600,涞水县,130623,涞水县,115.284,39.624
河北省,130000,保定市,130600,阜平县,130624,阜平县,114.138,38.899
河北省,130000,保定市,130600,定兴县,130626,定兴县,115.753,39.213
河北省,130000,保定市,130600,唐县,130627,唐县,114.824,38.886
河北省,130000,保定市,130600,高阳县,130628,高阳县,115.854,38.647
河北省,130000,保定市,130600,容城县,130629,容城县,115.91,39.045
河北省,130000,保定市,130600,涞源县,130630,涞源县,114.751,39.361
河北省,130000,保定市,130600,望都县,130631,望都县,115.157,38.659
河北省,130000,保定市,130600,安新县,130632,安新县,115.898,38.882
河北省,130000,保定市,130600,易县,130633,易县,115.296,39.323
河北省,130000,保定市,130600,曲阳县,130634,曲阳县,114.589,38.714
河北省,130000,保定市,130600,蠡县,130635,蠡县,115.652,38.507
河北省,130000,保定市,130600,顺平县,130636,顺平县,115.052,38.931
河北省,130000,保定市,130600,博野县,130637,博野县,115.484,38.446
河北省,130000,保定市,130600,雄县,130638,雄县,116.187,39.042
河北省,130000,保定市,130600,涿州市,130681,涿州市,115.956,39.475
河北省,130000,保定市,130600,定州市,130682,定州市,115.041,38.454
河北省,130000,保定市,130600,安国市,130683,安国市,115.352,38.396
河北省,130000,保定市,130600,高碑店市,130684,高碑店市,116.064,39.242
河北省,130000,张家口市,130700,桥东区,130702,桥东区,115.056,40.756
河北省,130000,张家口市,130700,桥西区,130703,桥西区,114.861,40.805
河北省,130000,张家口市,130700,宣化区,130705,宣化区,114.967,40.483
河北省,130000,张家口市,130700,下花园区,130706,下花园区,115.321,40.535
河北省,130000,张家口市,130700,万全区,130708,万全区,114.576,40.849
河北省,130000,张家口市,130700,崇礼区,130709,崇礼区,115.153,41.036
河北省,130000,张家口市,130700,张北县,130722,张北县,114.71,41.264
河北省,130000,张家口市,130700,康保县,130723,康保县,114.54,41.789
河北省,130000,张家口市,130700,沽源县,130724,沽源县,115.596,41.59
河北省,130000,张家口市,130700,尚义县,130725,尚义县,114.131,41.134
河北省,130000,张家口市,130700,蔚县,130726,蔚县,114.612,39.878
河北省,130000,张家口市,130700,阳原县,130727,阳原县,114.378,40.137
河北省,130000,张家口市,130700,怀安县,130728,怀安县,114.532,40.552
河北省,130000,张家口市,130700,怀来县,130730,怀来县,115.711,40.327
河北省,130000,张家口市,130700,涿鹿县,130731,涿鹿县,115.263,40.082
河北省,130000,张家口市,130700,赤城县,130732,赤城县,115.938,40.951
河北省,130000,承德市,130800,双桥区,130802,双桥区,117.974,40.937
河北省,130000,承德市,130800,双滦区,130803,双滦区,117.778,41.003
河北省,130000,承德市,130800,鹰手营子矿区,130804,鹰手营子矿区,117.674,40.524
河北省,130000,承德市,130800,承德县,130821,承德县,118.218,41.023
河北省,130000,承德市,130800,兴隆县,130822,兴隆县,117.721,40.453
河北省,130000,承德市,130800,滦平县,130824,滦平县,117.409,40.962
河北省,130000,承德市,130800,隆化县,130825,隆化县,117.709,41.492
河北省,130000,承德市,130800,丰宁满族自治县,130826,丰宁县,116.583,41.451
河北省,130000,承德市,130800,宽城满族自治县,130827,宽城县,118.527,40.522
河北省,130000,承德市,130800,围场满族蒙古族自治县,130828,围场县,117.491,42.106
河北省,130000,承德市,130800,平泉市,130881,平泉市,118.665,41.025
河北省,130000,沧州市,130900,新华区,130902,新华区,116.903,38.307
河北省,130000,沧州市,130900,运河区,130903,运河区,116.826,38.315
河北省,130000,沧州市,130900,沧县,130921,沧县,116.624,38.314
河北省,130000,沧州市,130900,青县,130922,青县,116.877,38.566
河北省,130000,沧州市,130900,东光县,130923,东光县,116.69,37.882
河北省,130000,沧州市,130900,海兴县,130924,海兴县,117.528,38.109
河北省,130000,沧州市,130900,盐山县,130925,盐山县,117.316,37.979
河北省,130000,沧州市,130900,肃宁县,130926,肃宁县,115.887,38.406
河北省,130000,沧州市,130900,南皮县,130927,南皮县,116.856,38.008
河北省,130000,沧州市,130900,吴桥县,130928,吴桥县,116.493,37.632
河北省,130000,沧州市,130900,献县,130929,献县,116.188,38.217
河北省,130000,沧州市,130900,孟村回族自治县,130930,孟村县,117.102,38.093
河北省,130000,沧州市,130900,泊头市,130981,泊头市,116.368,38.066
河北省,130000,沧州市,130900,任丘市,130982,任丘市,116.195,38.75
河北省,130000,沧州市,130900,黄骅市,130983,黄骅市,117.429,38.398
河北省,130000,沧州市,130900,河间市,130984,河间市,116.203,38.493
河北省,130000,廊坊市,131000,安次区,131002,安次区,116.752,39.346
河北省,130000,廊坊市,131000,广阳区,131003,广阳区,116.547,39.539
河北省,130000,廊坊市,131000,固安县,131022,固安县,116.294,39.324
河北省,130000,廊坊市,131000,永清县,131023,永清县,116.545,39.304
河北省,130000,廊坊市,131000,香河县,131024,香河县,117.036,39.738
河北省,130000,廊坊市,131000,大城县,131025,大城县,116.568,38.672
河北省,130000,廊坊市,131000,文安县,131026,文安县,116.457,38.899
河北省,130000,廊坊市,131000,大厂回族自治县,131028,大厂县,116.932,39.903
河北省,130000,廊坊市,131000,霸州市,131081,霸州市,116.604,39.101
河北省,130000,廊坊市,131000,三河市,131082,三河市,117.055,39.946
河北省,130000,衡水市,131100,桃城区,131102,桃城区,115.657,37.719
河北省,130000,衡水市,131100,冀州区,131103,冀州区,115.522,37.529
河北省,130000,衡水市,131100,枣强县,131121,枣强县,115.728,37.438
河北省,130000,衡水市,131100,武邑县,131122,武邑县,115.951,37.817
河北省,130000,衡水市,131100,武强县,131123,武强县,115.921,38.045
河北省,130000,衡水市,131100,饶阳县,131124,饶阳县,115.745,38.231
河北省,130000,衡水市,131100,安平县,131125,安平县,115.47,38.222
河北省,130000,衡水市,131100,故城县,131126,故城县,115.88,37.302
河北省,130000,衡水市,131100,景县,131127,景县,116.188,37.667
河北省,130000,衡水市,131100,阜城县,131128,阜城县,116.294,37.895
河北省,130000,衡水市,131100,深州市,131182,深州市,115.633,37.953
山西省,140000,太原市,140100,小店区,140105,小店区,112.601,37.724
山西省,140000,太原市,140100,迎泽区,140106,迎泽区,112.687,37.863
山西省,140000,太原市,140100,杏花岭区,140107,杏花岭区,112.646,37.92
山西省,140000,太原市,140100,尖草坪区,140108,尖草坪区,112.509,37.978
山西省,140000,太原市,140100,万柏林区,140109,万柏林区,112.418,37.881
山西省,140000,太原市,140100,晋源区,140110,晋源区,112.437,37.716
山西省,140000,太原市,140100,清徐县,140121,清徐县,112.283,37.62
山西省,140000,太原市,140100,阳曲县,140122,阳曲县,112.602,38.179
山西省,140000,太原市,140100,娄烦县,140123,娄烦县,111.772,38.039
山西省,140000,太原市,140100,古交市,140181,古交市,112.127,37.922
山西省,140000,大同市,140200,新荣区,140212,新荣区,113.198,40.268
山西省,140000,大同市,140200,平城区,140213,平城区,113.312,40.08
山西省,140000,大同市,140200,云冈区,140214,云冈区,113.101,40.034
山西省,140000,大同市,140200,云州区,140215,云州区,113.617,39.987
山西省,140000,大同市,140200,阳高县,140221,阳高县,113.809,40.175
山西省,140000,大同市,140200,天镇县,140222,天镇县,114.112,40.397
山西省,140000,大同市,140200,广灵县,140223,广灵县,114.155,39.758
山西省,140000,大同市,140200,灵丘县,140224,灵丘县,114.188,39.352
山西省,140000,大同市,140200,浑源县,140225,浑源县,113.659,39.623
山西省,140000,大同市,140200,左云县,140226,左云县,112.799,40.003
山西省,140000,阳泉市,140300,城区,140302,城区,113.591,37.853
山西省,140000,阳泉市,140300,矿区,140303,矿区,113.545,37.884
山西省,140000,阳泉市,140300,郊区,140311,郊区,113.506,37.931
山西省,140000,阳泉市,140300,平定县,140321,平定县,113.832,37.887
山西省,140000,阳泉市,140300,盂县,140322,盂县,113.278,38.235
山西省,140000,长治市,140400,潞州区,140403,潞州区,113.083,36.282
山西省,140000,长治市,140400,上党区,140404,上党区,113.051,36.019
山西省,140000,长治市,140400,屯留区,140405,屯留区,112.75,36.349
山西省,140000,长治市,140400,潞城区,140406,潞城区,113.278,36.366
山西省,140000,长治市,140400,襄垣县,140423,襄垣县,112.966,36.568
山西省,140000,长治市,140400,平顺县,140425,平顺县,113.49,36.205
山西省,140000,长治市,140400,黎城县,140426,黎城县,113.354,36.638
山西省,140000,长治市,140400,壶关县,140427,壶关县,113.272,36.021
山西省,140000,长治市,140400,长子县,140428,长子县,112.753,36.092
山西省,140000,长治市,140400,武乡县,140429,武乡县,113.16,36.891
山西省,140000,长治市,140400,沁县,140430,沁县,112.691,36.701
山西省,140000,长治市,140400,沁源县,140431,沁源县,112.254,36.679
山西省,140000,晋城市,140500,城区,140502,城区,112.822,35.509
山西省,140000,晋城市,140500,沁水县,140521,沁水县,112.384,35.726
山西省,140000,晋城市,140500,阳城县,140522,阳城县,112.349,35.449
山西省,140000,晋城市,140500,陵川县,140524,陵川县,113.363,35.663
山西省,140000,晋城市,140500,泽州县,140525,泽州县,113.055,35.45
山西省,140000,晋城市,140500,高平市,140581,高平市,112.935,35.818
山西省,140000,朔州市,140600,朔城区,140602,朔城区,112.47,39.271
山西省,140000,朔州市,140600,平鲁区,140603,平鲁区,112.194,39.665
山西省,140000,朔州市,140600,山阴县,140621,山阴县,112.852,39.475
山西省,140000,朔州市,140600,应县,140622,应县,113.248,39.514
山西省,140000,朔州市,140600,右玉县,140623,右玉县,112.381,39.996
山西省,140000,朔州市,140600,怀仁市,140681,怀仁市,113.076,39.787
山西省,140000,晋中市,140700,榆次区,140702,榆次区,112.806,37.64
山西省,140000,晋中市,140700,太谷区,140703,太谷区,112.762,37.386
山西省,140000,晋中市,140700,榆社县,140721,榆社县,112.904,37.136
山西省,140000,晋中市,140700,左权县,140722,左权县,113.481,37.011
山西省,140000,晋中市,140700,和顺县,140723,和顺县,113.526,37.324
山西省,140000,晋中市,140700,昔阳县,140724,昔阳县,113.708,37.531
山西省,140000,晋中市,140700,寿阳县,140725,寿阳县,113.17,37.816
山西省,140000,晋中市,140700,祁县,140727,祁县,112.475,37.283
山西省,140000,晋中市,140700,平遥县,140728,平遥县,112.291,37.138
山西省,140000,晋中市,140700,灵石县,140729,灵石县,111.711,36.825
山西省,140000,晋中市,140700,介休市,140781,介休市,111.959,37.009
山西省,140000,运城市,140800,盐湖区,140802,盐湖区,111.002,35.095
山西省,140000,运城市,140800,临猗县,140821,临猗县,110.621,35.142
山西省,140000,运城市,140800,万荣县,140822,万荣县,110.733,35.38
山西省,140000,运城市,140800,闻喜县,140823,闻喜县,111.275,35.369
山西省,140000,运城市,140800,稷山县,140824,稷山县,110.961,35.595
山西省,140000,运城市,140800,新绛县,140825,新绛县,111.184,35.637
山西省,140000,运城市,140800,绛县,140826,绛县,111.609,35.497
山西省,140000,运城市,140800,垣曲县,140827,垣曲县,111.789,35.209
山西省,140000,运城市,140800,夏县,140828,夏县,111.357,35.124
山西省,140000,运城市,140800,平陆县,140829,平陆县,111.256,34.859
山西省,140000,运城市,140800,芮城县,140830,芮城县,110.605,34.713
山西省,140000,运城市,140800,永济市,140881,永济市,110.492,34.865
山西省,140000,运城市,140800,河津市,140882,河津市,110.717,35.631
山西省,140000,忻州市,140900,忻府区,140902,忻府区,112.604,38.445
山西省,140000,忻州市,140900,定襄县,140921,定襄县,113.074,38.502
山西省,140000,忻州市,140900,五台县,140922,五台县,113.424,38.775
山西省,140000,忻州市,140900,代县,140923,代县,112.969,39.105
山西省,140000,忻州市,140900,繁峙县,140924,繁峙县,113.566,39.202
山西省,140000,忻州市,140900,宁武县,140925,宁武县,112.122,38.827
山西省,140000,忻州市,140900,静乐县,140926,静乐县,112.062,38.406
山西省,140000,忻州市,140900,神池县,140927,神池县,112.007,39.167
山西省,140000,忻州市,140900,五寨县,140928,五寨县,111.731,38.983
山西省,140000,忻州市,140900,岢岚县,140929,岢岚县,111.543,38.73
山西省,140000,忻州市,140900,河曲县,140930,河曲县,111.348,39.178
山西省,140000,忻州市,140900,保德县,140931,保德县,111.171,38.887
山西省,140000,忻州市,140900,偏关县,140932,偏关县,111.704,39.44
山西省,140000,忻州市,140900,原平市,140981,原平市,112.637,38.872
山西省,140000,临汾市,141000,尧都区,141002,尧都区,111.443,36.116
山西省,140000,临汾市,141000,曲沃县,141021,曲沃县,111.508,35.708
山西省,140000,临汾市,141000,翼城县,141022,翼城县,111.846,35.625
山西省,140000,临汾市,141000,襄汾县,141023,襄汾县,111.394,35.862
山西省,140000,临汾市,141000,洪洞县,141024,洪洞县,111.633,36.322
山西省,140000,临汾市,141000,古县,141025,古县,111.987,36.316
山西省,140000,临汾市,141000,安泽县,141026,安泽县,112.355,36.196
山西省,140000,临汾市,141000,浮山县,141027,浮山县,111.913,35.962
山西省,140000,临汾市,141000,吉县,141028,吉县,110.725,36.119
山西省,140000,临汾市,141000,乡宁县,141029,乡宁县,110.919,35.919
山西省,140000,临汾市,141000,大宁县,141030,大宁县,110.672,36.443
山西省,140000,临汾市,141000,隰县,141031,隰县,111.033,36.693
山西省,140000,临汾市,141000,永和县,141032,永和县,110.625,36.729
山西省,140000,临汾市,141000,蒲县,141033,蒲县,111.131,36.414
山西省,140000,临汾市,141000,汾西县,141034,汾西县,111.464,36.629
山西省,140000,临汾市,141000,侯马市,141081,侯马市,111.362,35.622
山西省,140000,临汾市,141000,霍州市,141082,霍州市,111.814,36.579
山西省,140000,吕梁市,141100,离石区,141102,离石区,111.268,37.539
山西省,140000,吕梁市,141100,文水县,141121,文水县,112.06,37.427
山西省,140000,吕梁市,141100,交城县,141122,交城县,111.84,37.681
山西省,140000,吕梁市,141100,兴县,141123,兴县,111.078,38.413
山西省,140000,吕梁市,141100,临县,141124,临县,110.905,37.921
山西省,140000,吕梁市,141100,柳林县,141125,柳林县,110.858,37.391
山西省,140000,吕梁市,141100,石楼县,141126,石楼县,110.788,37.064
山西省,140000,吕梁市,141100,岚县,141127,岚县,111.648,38.344
山西省,140000,吕梁市,141100,方山县,141128,方山县,111.341,37.895
山西省,140000,吕梁市,141100,中阳县,141129,中阳县,111.192,37.267
山西省,140000,吕梁市,141100,交口县,141130,交口县,111.306,36.973
山西省,140000,吕梁市,141100,孝义市,141181,孝义市,111.696,37.132
山西省,140000,吕梁市,141100,汾阳市,141182,汾阳市,111.719,37.316
内蒙古自治区,150000,呼和浩特市,150100,新城区,150102,新城区,111.878,40.973
内蒙古自治区,150000,呼和浩特市,150100,回民区,150103,回民区,111.545,40.87
内蒙古自治区,150000,呼和浩特市,150100,玉泉区,150104,玉泉区,111.663,40.721
内蒙古自治区,150000,呼和浩特市,150100,赛罕区,150105,赛罕区,111.918,40.789
内蒙古自治区,150000,呼和浩特市,150100,土默特左旗,150121,土默特左旗,111.203,40.678
内蒙古自治区,150000,呼和浩特市,150100,托克托县,150122,托克托县,111.274,40.347
内蒙古自治区,150000,呼和浩特市,150100,和林格尔县,150123,和林格尔县,111.885,40.334
内蒙古自治区,150000,呼和浩特市,150100,清水河县,150124,清水河县,111.733,39.882
内蒙古自治区,150000,呼和浩特市,150100,武川县,150125,武川县,111.228,41.086
内蒙古自治区,150000,包头市,150200,东河区,150202,东河区,110.207,40.558
内蒙古自治区,150000,包头市,150200,昆都仑区,150203,昆都仑区,109.742,40.709
内蒙古自治区,150000,包头市,150200,青山区,150204,青山区,109.957,40.682
内蒙古自治区,150000,包头市,150200,石拐区,150205,石拐区,110.272,40.741
内蒙古自治区,150000,包头市,150200,白云鄂博矿区,150206,白云鄂博矿区,109.949,41.792
内蒙古自治区,150000,包头市,150200,九原区,150207,九原区,109.576,40.615
内蒙古自治区,150000,包头市,150200,土默特右旗,150221,土默特右旗,110.635,40.547
内蒙古自治区,150000,包头市,150200,固阳县,150222,固阳县,110.173,41.112
内蒙古自治区,150000,包头市,150200,达尔罕茂明安联合旗,150223,达尔罕茂明安联合旗,110.181,41.988
内蒙古自治区,150000,乌海市,150300,海勃湾区,150302,海勃湾区,106.839,39.708
内蒙古自治区,150000,乌海市,150300,海南区,150303,海南区,106.875,39.296
内蒙古自治区,150000,乌海市,150300,乌达区,150304,乌达区,106.69,39.533
内蒙古自治区,150000,赤峰市,150400,红山区,150402,红山区,118.987,42.189
内蒙古自治区,150000,赤峰市,150400,元宝山区,150403,元宝山区,119.187,42.18
内蒙古自治区,150000,赤峰市,150400,松山区,150404,松山区,118.627,42.377
内蒙古自治区,150000,赤峰市,150400,阿鲁科尔沁旗,150421,阿鲁科尔沁旗,119.975,44.311
内蒙古自治区,150000,赤峰市,150400,巴林左旗,150422,巴林左旗,119.212,44.197
内蒙古自治区,150000,赤峰市,150400,巴林右旗,150423,巴林右旗,118.68,43.842
内蒙古自治区,150000,赤峰市,150400,林西县,150424,林西县,118.063,43.755
内蒙古自治区,150000,赤峰市,150400,克什克腾旗,150425,克什克腾旗,117.248,43.311
内蒙古自治区,150000,赤峰市,150400,翁牛特旗,150426,翁牛特旗,119.117,42.952
内蒙古自治区,150000,赤峰市,150400,喀喇沁旗,150428,喀喇沁旗,118.816,41.902
内蒙古自治区,150000,赤峰市,150400,宁城县,150429,宁城县,118.935,41.582
内蒙古自治区,150000,赤峰市,150400,敖汉旗,150430,敖汉旗,120.166,42.364
内蒙古自治区,150000,通辽市,150500,科尔沁区,150502,科尔沁区,122.364,43.665
内蒙古自治区,150000,通辽市,150500,科尔沁左翼中旗,150521,科尔沁左翼中旗,122.436,44.027
内蒙古自治区,150000,通辽市,150500,科尔沁左翼后旗,150522,科尔沁左翼后旗,122.714,43.185
内蒙古自治区,150000,通辽市,150500,开鲁县,150523,开鲁县,121.355,43.727
内蒙古自治区,150000,通辽市,150500,库伦旗,150524,库伦旗,121.6,42.833
内蒙古自治区,150000,通辽市,150500,奈曼旗,150525,奈曼旗,120.802,42.889
内蒙古自治区,150000,通辽市,150500,扎鲁特旗,150526,扎鲁特旗,120.805,44.718
内蒙古自治区,150000,通辽市,150500,霍林郭勒市,150581,霍林郭勒市,119.568,45.52
内蒙古自治区,150000,鄂尔多斯市,150600,东胜区,150602,东胜区,109.784,39.817
内蒙古自治区,150000,鄂尔多斯市,150600,康巴什区,150603,康巴什区,109.856,39.635
内蒙古自治区,150000,鄂尔多斯市,150600,达拉特旗,150621,达拉特旗,109.893,40.184
内蒙古自治区,150000,鄂尔多斯市,150600,准格尔旗,150622,准格尔旗,110.882,39.795
内蒙古自治区,150000,鄂尔多斯市,150600,鄂托克前旗,150623,鄂托克前旗,107.541,38.229
内蒙古自治区,150000,鄂尔多斯市,150600,鄂托克旗,150624,鄂托克旗,107.901,39.239
内蒙古自治区,150000,鄂尔多斯市,150600,杭锦旗,150625,杭锦旗,108.072,40.125
内蒙古自治区,150000,鄂尔多斯市,150600,乌审旗,150626,乌审旗,108.824,38.527
内蒙古自治区,150000,鄂尔多斯市,150600,伊金霍洛旗,150627,伊金霍洛旗,109.746,39.359
内蒙古自治区,150000,呼伦贝尔市,150700,海拉尔区,150702,海拉尔区,119.952,49.278
内蒙古自治区,150000,呼伦贝尔市,150700,扎赉诺尔区,150703,扎赉诺尔区,117.669,49.418
内蒙古自治区,150000,呼伦贝尔市,150700,阿荣旗,150721,阿荣旗,123.044,48.624
内蒙古自治区,150000,呼伦贝尔市,150700,莫力达瓦达斡尔族自治旗,150722,莫力达瓦旗,124.182,48.992
内蒙古自治区,150000,呼伦贝尔市,150700,鄂伦春自治旗,150723,鄂伦春旗,122.842,50.244
内蒙古自治区,150000,呼伦贝尔市,150700,鄂温克族自治旗,150724,鄂温克旗,120.029,48.421
